Time_Seconds,Voltage_mV,Confidence_Score
0.11205141938437965,-1.0959133606199543,0.46560685663904505
0.11405233758767215,-0.9236468090552408,0.22927840852856013
0.11605325579096465,-0.8417506057273081,0.10000000149011612
0.11805417399425715,-0.8689896679869737,0.10000000149011612
0.12005509219754963,-0.9857964391604184,0.5043406145889736
0.12205601040084213,-1.1105070063050047,0.9639203760619454
0.12405692860413463,-0.9561050979762307,0.43218136671286633
0.12605784680742713,-0.8331153637547515,0.2995576456164465
0.1280587650107196,-0.76241397421312,0.8312966549655262
0.1300596832140121,-0.6955847364902152,1.0
0.1320606014173046,-0.6305548948832089,1.0
0.1340615196205971,-0.6299158557284374,1.0
0.13606243782388958,-0.6284271051700681,1.0
0.1380633560271821,-0.6234248096618371,1.0
0.14006427423047457,-0.6244758301032016,1.0
0.14206519243376706,-0.6294781256114326,1.0
0.14406611063705957,-0.6299158557284374,1.0
0.14606702884035205,-0.6299158557284374,1.0
0.14806794704364454,-0.6299158557284374,1.0
0.15006886524693705,-0.6299158557284374,1.0
0.15206978345022953,-0.6299158557284374,1.0
0.15407070165352202,-0.6299158557284374,1.0
0.15607161985681453,-0.6299158557284374,1.0
0.15807253806010702,-0.6299158557284374,1.0
0.16007345626339953,-0.609670252616274,1.0
0.162074374466692,-0.5646495930421929,1.0
0.1640752926699845,-0.5537157033281326,1.0
0.166076210873277,-0.5537157033281326,1.0
0.1680771290765695,-0.5537157033281326,1.0
0.17007804727986198,-0.5537157033281326,1.0
0.1720789654831545,-0.5537157033281326,1.0
0.17407988368644697,-0.5537157033281326,1.0
0.17608080188973946,-0.5537157033281326,1.0
0.17808172009303197,-0.5537157033281326,1.0
0.18008263829632445,-0.5684393527182943,1.0
0.18208355649961694,-0.6184623078006064,1.0
0.18408447470290945,-0.6353722669730266,1.0
0.18608539290620194,-0.6303699714647952,1.0
0.18808631110949442,-0.6299158557284374,1.0
0.19008722931278693,-0.6299158557284374,1.0
0.19208814751607942,-0.6299158557284374,1.0
0.1940890657193719,-0.6299158557284374,1.0
0.1960899839226644,-0.6299158557284374,1.0
0.1980909021259569,-0.6257562492155095,1.0
0.20009182032924938,-0.6214491721284037,1.0
0.2020927385325419,-0.6214491721284037,1.0
0.20409365673583438,-0.6214491721284037,1.0
0.20609457493912686,-0.6214491721284037,1.0
0.20809549314241937,-0.6252202053823863,1.0
0.21009641134571186,-0.6299158557284374,1.0
0.21209732954900434,-0.6299158557284374,1.0
0.21409824775229686,-0.6280713031498291,1.0
0.21609916595558934,-0.6230690076415977,1.0
0.21810008415888182,-0.6214491721284037,1.0
0.22010100236217434,-0.6214491721284037,1.0
0.22210192056546682,-0.6214491721284037,1.0
0.2241028387687593,-0.6214491721284037,1.0
0.22610375697205182,-0.6214491721284037,1.0
0.2281046751753443,-0.6214491721284037,1.0
0.2301055933786368,-0.6214491721284037,1.0
0.2321065115819293,-0.6803624961111674,1.0
0.23410742978522178,-0.7304486528681262,1.0
0.2361083479885143,-0.7254463573598948,1.0
0.23810926619180678,-0.7230493753288099,1.0
0.24011018439509926,-0.7230493753288099,1.0
0.24211110259839178,-0.7271925962223849,1.0
0.24411202080168426,-0.7566328725944151,1.0
0.24611293900497674,-0.9417178063989708,1.0
0.24811385720826926,-1.004882028202482,0.7643627319356112
0.25011477541156174,-0.9148407090543214,0.2326237225865403
0.25211569361485425,-0.93743881894504,0.4991152897427769
0.2541166118181467,-0.9925319528157601,1.0
0.2561175300214392,-0.967520475274604,1.0
0.25811844822473173,-0.9516498325297245,1.0
0.2601193664280242,-0.9516498325297245,1.0
0.2621202846313167,-0.9348194606513047,1.0
0.2641212028346092,-0.9098079831101487,1.0
0.26612212103790167,-0.8995084509453304,1.0
0.2681230392411942,-0.8923830473294876,1.0
0.2701239574444867,-0.8923830473294876,1.0
0.27212487564777915,-0.8953605484462259,1.0
0.27412579385107166,-0.9003628439544573,1.0
0.2761267120543642,-0.9008497309295214,1.0
0.27812763025765663,-0.9019007513708859,1.0
0.28012854846094914,-0.9069030468791168,1.0
0.28212946666424166,-0.9067274866717621,1.0
0.2841303848675341,-0.9017251911635311,1.0
0.2861313030708266,-0.9008497309295214,1.0
0.28813222127411914,-0.8920309028135662,0.9295825270726142
0.2901331394774116,-0.8254378438602399,0.39784351772355064
0.2921340576807041,-0.7753302541279652,0.10000000149011612
0.2941349758839966,-0.7462153310527126,0.10000000149011612
0.2961358940872891,-0.7189366831666053,0.10000000149011612
0.2981368122905816,-0.6886613459817195,0.12911252563324235
0.3001377304938741,-0.5959283619653575,0.6608515349823294
0.30213864869716656,-0.5349705547881629,1.0
0.30413956690045907,-0.5299682592799315,1.0
0.3061404851037516,-0.5283156525280313,1.0
0.30814140330704404,-0.5283156525280313,1.0
0.31014232151033655,-0.5429784410463094,1.0
0.31214323971362906,-0.5537157033281326,1.0
0.3141441579169215,-0.5537157033281326,1.0
0.31614507612021403,-0.5537157033281326,1.0
0.31814599432350654,-0.5537157033281326,1.0
0.32014691252679905,-0.5537157033281326,1.0
0.3221478307300915,-0.5537157033281326,1.0
0.324148748933384,-0.5537157033281326,1.0
0.32614966713667654,-0.5537157033281326,1.0
0.328150585339969,-0.5537157033281326,1.0
0.3301515035432615,-0.5537157033281326,1.0
0.332152421746554,-0.5537157033281326,1.0
0.3341533399498465,-0.5537157033281326,1.0
0.336154258153139,-0.5537157033281326,1.0
0.3381551763564315,-0.5537157033281326,1.0
0.34015609455972395,-0.5537157033281326,1.0
0.34215701276301647,-0.5537157033281326,1.0
0.344157930966309,-0.5537157033281326,1.0
0.34615884916960143,-0.5429433290048378,1.0
0.34815976737289395,-0.5129295559554503,1.0
0.35016068557618646,-0.5029156017279295,1.0
0.3521616037794789,-0.5029156017279295,1.0
0.3541625219827714,-0.49804439117452315,1.0
0.35616344018606394,-0.4902284507430843,1.0
0.3581643583893564,-0.475221564218391,1.0
0.3601652765926489,-0.47199359720582645,1.0
0.3621661947959414,-0.47699589271405785,1.0
0.3641671129992339,-0.4595850017499843,1.0
0.3661680312025264,-0.44263056732503436,1.0
0.3681689494058189,-0.43762827181680297,1.0
0.37016986760911136,-0.4377382895467452,1.0
0.37217078581240387,-0.44274058505497704,1.0
0.3741717040156964,-0.4518369445987238,1.0
0.37617262221898884,-0.4642028204041089,0.9330660769700896
0.37817354042228135,-0.49296601957643826,0.40132706762101134
0.38017445862557386,-0.5156103115550357,0.10000000149011612
0.3821753768288663,-0.5302524473655876,0.10000000149011612
0.38417629503215883,-0.561183303048145,0.49388996489657855
0.38617721323545134,-0.5972546347521392,1.0
0.3881781314387438,-0.6222661122932953,1.0
0.3901790496420363,-0.6383825393284712,1.0
0.3921799678453288,-0.6383825393284712,1.0
0.3941808860486213,-0.6383825393284712,1.0
0.3961818042519138,-0.6383825393284712,1.0
0.3981827224552063,-0.6432373642625246,1.0
0.40018364065849876,-0.648239659770756,1.0
0.4021845588617913,-0.6532419552789874,1.0
0.4041854770650838,-0.6582442507872184,1.0
0.40618639526837624,-0.6632465462954493,1.0
0.40818731347166876,-0.6593163384534653,1.0
0.41018823167496127,-0.6553159065285392,1.0
0.4121891498782537,-0.6553159065285392,1.0
0.41419006808154624,-0.6553159065285392,1.0
0.41619098628483875,-0.6553159065285392,1.0
0.4181919044881312,-0.606383765534591,1.0
0.4201928226914237,-0.5537157033281326,1.0
0.42219374089471623,-0.5537157033281326,1.0
0.4241946590980087,-0.5537157033281326,1.0
0.4261955773013012,-0.5537157033281326,1.0
0.4281964955045937,-0.5537157033281326,1.0
0.43019741370788617,-0.5537157033281326,1.0
0.4321983319111787,-0.5537157033281326,1.0
0.4341992501144712,-0.5537157033281326,1.0
0.43620016831776365,-0.5537157033281326,1.0
0.43820108652105616,-0.5537157033281326,1.0
0.44020200472434867,-0.5537157033281326,1.0
0.44220292292764113,-0.5537157033281326,1.0
0.44420384113093364,-0.5537157033281326,1.0
0.44620475933422615,-0.5537157033281326,1.0
0.4482056775375186,-0.5537157033281326,1.0
0.4502065957408111,-0.5537157033281326,1.0
0.45220751394410363,-0.5492658372723778,1.0
0.45420843214739615,-0.5432780638001944,1.0
0.4562093503506886,-0.5332734727837325,1.0
0.4582102685539811,-0.48510267788901285,0.7317666578950277
0.4602111867572736,-0.3994383673105517,0.20002764854594068
0.4622121049605661,-0.2822990375568213,0.5317113637833638
0.4642130231638586,-0.17331184603161542,1.0
0.4662139413671511,-0.17831414153984682,1.0
0.46821485957044356,-0.18118162492664247,1.0
0.4702157777737361,-0.18118162492664247,1.0
0.4722166959770286,-0.18118162492664247,1.0
0.47421761418032105,-0.18118162492664247,1.0
0.47621853238361356,-0.18118162492664247,1.0
0.47821945058690607,-0.17943538606415244,1.0
0.4802203687901985,-0.1744330905559215,1.0
0.48222128699349104,-0.1727149413266087,1.0
0.48422220519678355,-0.1727149413266087,1.0
0.486223123400076,-0.1775369950219554,1.0
0.4882240416033685,-0.1825392905301868,1.0
0.49022495980666103,-0.18754158603841864,1.0
0.4922258780099535,-0.1925438815466496,1.0
0.494226796213246,-0.19754617705488098,1.0
0.4962277144165385,-0.19811499212671047,1.0
0.49822863261983097,-0.19811499212671047,1.0
0.5002295508231235,-0.19811499212671047,1.0
0.502230469026416,-0.2658039856744523,1.0
0.5042313872297085,-0.40086596439669764,1.0
0.5062323054330009,-0.39659533695264004,0.5700304126555047
0.5082332236362934,-0.36570978207358706,0.10000000149011612
0.5102341418395859,-0.38329597721971265,0.10000000149011612
0.5122350600428784,-0.40181312151226134,0.10000000149011612
0.514235978246171,-0.42159759105165273,0.10000000149011612
0.5162368964494635,-0.4431896963783939,0.10000000149011612
0.518237814652756,-0.4648547503634619,0.10000000149011612
0.5202387328560484,-0.47167182170141064,0.10000000149011612
0.5222396510593409,-0.47993037110574477,0.10000000149011612
0.5242405692626334,-0.4909158303027792,0.10000000149011612
0.5262414874659259,-0.5174927778912037,0.44735969126613767
0.5282424056692184,-0.5523457232575786,0.9790987006152073
0.5302433238725109,-0.5537157033281326,1.0
0.5322442420758033,-0.5537157033281326,1.0
0.5342451602790959,-0.5537157033281326,1.0
0.5362460784823884,-0.5537157033281326,1.0
0.5382469966856809,-0.5537157033281326,1.0
0.5402479148889734,-0.5537157033281326,1.0
0.5422488330922659,-0.5537157033281326,1.0
0.5442497512955583,-0.5537157033281326,1.0
0.5462506694988508,-0.5537157033281326,1.0
0.5482515877021433,-0.5537157033281326,1.0
0.5502525059054358,-0.5537157033281326,1.0
0.5522534241087284,-0.5537157033281326,1.0
0.5542543423120209,-0.5537157033281326,1.0
0.5562552605153133,-0.5537157033281326,1.0
0.5582561787186058,-0.5537157033281326,1.0
0.5602570969218983,-0.5537157033281326,1.0
0.5622580151251908,-0.5537157033281326,1.0
0.5642589333284833,-0.5537157033281326,1.0
0.5662598515317758,-0.5537157033281326,1.0
0.5682607697350682,-0.5537157033281326,1.0
0.5702616879383607,-0.5537157033281326,1.0
0.5722626061416533,-0.5537157033281326,1.0
0.5742635243449458,-0.5537157033281326,1.0
0.5762644425482383,-0.5537157033281326,1.0
0.5782653607515308,-0.5537157033281326,1.0
0.5802662789548232,-0.5537157033281326,1.0
0.5822671971581157,-0.5537157033281326,1.0
0.5842681153614082,-0.5537157033281326,1.0
0.5862690335647007,-0.5537157033281326,1.0
0.5882699517679932,-0.5537157033281326,1.0
0.5902708699712857,-0.5537157033281326,1.0
0.5922717881745782,-0.5537157033281326,1.0
0.5942727063778707,-0.5537157033281326,1.0
0.5962736245811632,-0.5537157033281326,1.0
0.5982745427844557,-0.5537157033281326,1.0
0.6002754609877482,-0.5537157033281326,1.0
0.6022763791910407,-0.5537157033281326,1.0
0.6042772973943331,-0.5537157033281326,1.0
0.6062782155976256,-0.5537157033281326,1.0
0.6082791338009181,-0.5537157033281326,1.0
0.6102800520042106,-0.5520186213237022,1.0
0.6122809702075032,-0.5470163258154708,1.0
0.6142818884107957,-0.5452490197280988,1.0
0.6162828066140881,-0.5452490197280988,1.0
0.6182837248173806,-0.5500219165653863,1.0
0.6202846430206731,-0.5537157033281326,1.0
0.6222855612239656,-0.5537157033281326,1.0
0.6242864794272581,-0.5537157033281326,1.0
0.6262873976305506,-0.5537157033281326,1.0
0.628288315833843,-0.5756373212198431,1.0
0.6302892340371355,-0.5782253712766008,0.902211777878254
0.6322901522404281,-0.48130589580461924,0.370472768529167
0.6342910704437206,-0.381314116703928,0.36126624380015226
0.6362919886470131,-0.27814177184665745,0.8930052531492393
0.6382929068503056,-0.25738177732694734,1.0
0.6402938250535981,-0.25738177732694734,1.0
0.6422947432568905,-0.25738177732694734,1.0
0.644295661460183,-0.25738177732694734,1.0
0.6462965796634755,-0.25738177732694734,1.0
0.648297497866768,-0.25738177732694734,1.0
0.6502984160700606,-0.25738177732694734,1.0
0.6522993342733531,-0.25738177732694734,1.0
0.6543002524766455,-0.25738177732694734,1.0
0.656301170679938,-0.25738177732694734,1.0
0.6583020888832305,-0.25738177732694734,1.0
0.660303007086523,-0.25738177732694734,1.0
0.6623039252898155,-0.25738177732694734,1.0
0.664304843493108,-0.25738177732694734,1.0
0.6663057616964004,-0.25738177732694734,1.0
0.668306679899693,-0.25738177732694734,1.0
0.6703075981029855,-0.25738177732694734,1.0
0.672308516306278,-0.25738177732694734,1.0
0.6743094345095705,-0.25738177732694734,1.0
0.676310352712863,-0.25738177732694734,1.0
0.6783112709161554,-0.25738177732694734,1.0
0.6803121891194479,-0.25738177732694734,1.0
0.6823131073227404,-0.25738177732694734,1.0
0.6843140255260329,-0.25738177732694734,1.0
0.6863149437293254,-0.25738177732694734,1.0
0.688315861932618,-0.25738177732694734,1.0
0.6903167801359104,-0.25738177732694734,1.0
0.6923176983392029,-0.25738177732694734,1.0
0.6943186165424954,-0.2575081806762429,1.0
0.6963195347457879,-0.2625104761844743,1.0
0.6983204529490804,-0.26418415016125696,1.0
0.7003213711523729,-0.25918185465302557,1.0
0.7023222893556653,-0.25738177732694734,1.0
0.7043232075589578,-0.25738177732694734,1.0
0.7063241257622503,-0.25738177732694734,1.0
0.7083250439655429,-0.25738177732694734,1.0
0.7103259621688354,-0.25738177732694734,1.0
0.7123268803721279,-0.25738177732694734,1.0
0.7143277985754203,-0.25738177732694734,1.0
0.7163287167787128,-0.25738177732694734,1.0
0.7183296349820053,-0.25738177732694734,1.0
0.7203305531852978,-0.25738177732694734,1.0
0.7223314713885903,-0.25738177732694734,1.0
0.7243323895918828,-0.25738177732694734,1.0
0.7263333077951752,-0.25738177732694734,1.0
0.7283342259984678,-0.25738177732694734,1.0
0.7303351442017603,-0.25738177732694734,1.0
0.7323360624050528,-0.25738177732694734,1.0
0.7343369806083453,-0.25738177732694734,1.0
0.7363378988116378,-0.25738177732694734,1.0
0.7383388170149302,-0.25738177732694734,1.0
0.7403397352182227,-0.25738177732694734,1.0
0.7423406534215152,-0.25738177732694734,1.0
0.7443415716248077,-0.25738177732694734,1.0
0.7463424898281003,-0.25738177732694734,1.0
0.7483434080313928,-0.25738177732694734,1.0
0.7503443262346852,-0.25738177732694734,1.0
0.7523452444379777,-0.25738177732694734,1.0
0.7543461626412702,-0.25738177732694734,1.0
0.7563470808445627,-0.25738177732694734,1.0
0.7583479990478552,-0.25738177732694734,1.0
0.7603489172511477,-0.25738177732694734,0.5391761135636262
0.7623498354544401,-0.25738177732694734,0.10000000149011612
0.7643507536577326,-0.25738177732694734,0.10000000149011612
0.7663516718610252,-0.25738177732694734,0.3560409189539539
0.7683525900643177,-0.25738177732694734,0.887779928303041
0.7703535082676102,-0.25738177732694734,1.0
0.7723544264709027,-0.25738177732694734,1.0
0.7743553446741952,-0.25738177732694734,1.0
0.7763562628774876,-0.25738177732694734,1.0
0.7783571810807801,-0.25738177732694734,1.0
0.7803580992840726,-0.25738177732694734,1.0
0.7823590174873651,-0.25738177732694734,1.0
0.7843599356906577,-0.25738177732694734,1.0
0.7863608538939502,-0.25738177732694734,1.0
0.7883617720972426,-0.25738177732694734,1.0
0.7903626903005351,-0.25738177732694734,1.0
0.7923636085038276,-0.25738177732694734,1.0
0.7943645267071201,-0.25738177732694734,1.0
0.7963654449104126,-0.25738177732694734,1.0
0.7983663631137051,-0.25738177732694734,1.0
0.8003672813169975,-0.25738177732694734,1.0
0.80236819952029,-0.25738177732694734,1.0
0.8043691177235825,-0.25738177732694734,1.0
0.8063700359268751,-0.25738177732694734,1.0
0.8083709541301676,-0.25738177732694734,1.0
0.8103718723334601,-0.25738177732694734,1.0
0.8123727905367525,-0.25738177732694734,1.0
0.814373708740045,-0.25738177732694734,1.0
0.8163746269433375,-0.25738177732694734,1.0
0.81837554514663,-0.25738177732694734,1.0
0.8203764633499225,-0.2593855044935576,1.0
0.822377381553215,-0.26438780000178896,1.0
0.8243782997565074,-0.2658484609269811,1.0
0.8263792179598,-0.2657712144357447,1.0
0.8283801361630925,-0.26076891892751375,1.0
0.830381054366385,-0.25738177732694734,1.0
0.8323819725696775,-0.25738177732694734,1.0
0.83438289077297,-0.25738177732694734,1.0
0.8363838089762624,-0.25738177732694734,1.0
0.8383847271795549,-0.25738177732694734,1.0
0.8403856453828474,-0.25738177732694734,1.0
0.84238656358614,-0.25738177732694734,1.0
0.8443874817894325,-0.2712042176526879,1.0
0.846388399992725,-0.2962156951938444,1.0
0.8483893181960174,-0.29971519532711666,1.0
0.8503902363993099,-0.29971519532711666,1.0
0.8523911546026024,-0.29971519532711666,1.0
0.8543920728058949,-0.29971519532711666,1.0
0.8563929910091874,-0.29971519532711666,1.0
0.8583939092124799,-0.28014608421395915,1.0
0.8603948274157723,-0.25738177732694734,1.0
0.8623957456190648,-0.25738177732694734,1.0
0.8643966638223574,-0.25738177732694734,1.0
0.8663975820256499,-0.25738177732694734,1.0
0.8683985002289424,-0.25738177732694734,1.0
0.8703994184322349,-0.25738177732694734,1.0
0.8724003366355273,-0.25738177732694734,1.0
0.8744012548388198,-0.25738177732694734,1.0
0.8764021730421123,-0.25738177732694734,1.0
0.8784030912454048,-0.25738177732694734,1.0
0.8804040094486973,-0.25738177732694734,1.0
0.8824049276519899,-0.25738177732694734,1.0
0.8844058458552823,-0.2585919723563137,1.0
0.8864067640585748,-0.26359426786454465,1.0
0.8884076822618673,-0.2905813829391346,1.0
0.8904086004651598,-0.33560204251321624,1.0
0.8924095186684523,-0.31677089607167197,0.5444014384098244
0.8944104368717448,-0.29178880824022935,0.10000000149011612
0.8964113550750372,-0.28980636442375696,0.10000000149011612
0.8984122732783297,-0.2877070334192289,0.10000000149011612
0.9004131914816222,-0.2854767841256973,0.10000000149011612
0.9024141096849148,-0.2825421485959154,0.10000000149011612
0.9044150278882073,-0.27888673441115674,0.10000000149011612
0.9064159460914998,-0.26973304489642613,0.10000000149011612
0.9084168642947923,-0.2615815444598306,0.10000000149011612
0.9104177824980847,-0.2549714155864007,0.10000000149011612
0.9124187007013772,-0.24795552513714147,0.10000000149011612
0.9144196189046697,-0.24076142507567067,0.10000000149011612
0.9164205371079622,-0.2329530430436182,0.10000000149011612
0.9184214553112547,-0.2255172721487808,0.10000000149011612
0.9204223735145473,-0.21888680431825014,0.10000000149011612
0.9224232917178397,-0.21355226885277068,0.10000000149011612
0.9244242099211322,-0.20899937601407315,0.10000000149011612
0.9264251281244247,-0.18889553963383632,0.5951617369158146
0.9284260463277172,-0.17390875073662215,1.0
0.9304269645310097,-0.1789110462448531,1.0
0.9324278827343022,-0.1839133417530845,1.0
0.9344288009375946,-0.18891563726131588,1.0
0.9364297191408871,-0.1896483085266767,1.0
0.9384306373441796,-0.1896483085266767,1.0
0.9404315555474722,-0.1896483085266767,1.0
0.9424324737507647,-0.18730516495918037,1.0
0.9444333919540572,-0.18230286945094853,1.0
0.9464343101573496,-0.18118162492664247,1.0
0.9484352283606421,-0.18201495071088702,1.0
0.9504361465639346,-0.1920195417273498,1.0
0.9524370647672271,-0.1961604218181594,1.0
0.9544379829705196,-0.191158126309928,1.0
0.9564389011738121,-0.1896483085266767,1.0
0.9584398193771045,-0.1896483085266767,1.0
0.960440737580397,-0.1896483085266767,1.0
0.9624416557836896,-0.1896483085266767,1.0
0.9644425739869821,-0.1896483085266767,1.0
0.9664434921902746,-0.18654440406064232,1.0
0.9684444103935671,-0.18154210855241093,1.0
0.9704453285968595,-0.18118162492664247,1.0
0.972446246800152,-0.18235904871730257,1.0
0.9744471650034445,-0.18736134422553397,1.0
0.976448083206737,-0.1896483085266767,1.0
0.9784490014100296,-0.1896483085266767,1.0
0.9804499196133221,-0.1896483085266767,1.0
0.9824508378166145,-0.1896483085266767,1.0
0.984451756019907,-0.1896483085266767,1.0
0.9864526742231995,-0.18732155057853328,1.0
0.988453592426492,-0.18231925507030144,1.0
0.9904545106297845,-0.18118162492664247,1.0
0.992455428833077,-0.18118162492664247,1.0
0.9944563470363694,-0.18118162492664247,1.0
0.9964572652396619,-0.17924344023744476,1.0
0.9984581834429545,-0.17424114472921337,1.0
1.000459101646247,-0.1727149413266087,1.0
1.0024600198495395,-0.17272664534043258,1.0
1.004460938052832,-0.17772894084866397,1.0
1.0064618562561245,-0.18118162492664247,1.0
1.008462774459417,-0.18118162492664247,1.0
1.0104636926627095,-0.18426914377332393,1.0
1.0124646108660018,-0.18927143928155488,1.0
1.0144655290692943,-0.2127754398422237,1.0
1.0164664472725868,-0.23082068835553926,1.0
1.0184673654758793,-0.22581839284730743,1.0
1.0204682836791719,-0.22182820193447705,0.713104783444293
1.0224692018824644,-0.21870176724183255,0.18136577409522325
1.0244701200857569,-0.22089346574712376,0.10000000149011612
1.0264710382890494,-0.22432758189483915,0.1821122490733233
1.028471956492342,-0.22930382378063152,0.7138512584223929
1.0304728746956344,-0.231981726526846,1.0
1.032473792898927,-0.231981726526846,1.0
1.0344747111022194,-0.231981726526846,1.0
1.036475629305512,-0.231981726526846,1.0
1.0384765475088042,-0.231981726526846,1.0
1.0404774657120968,-0.231981726526846,1.0
1.0424783839153893,-0.231981726526846,1.0
1.0444793021186818,-0.231981726526846,1.0
1.0464802203219743,-0.231981726526846,1.0
1.0484811385252668,-0.231981726526846,1.0
1.0504820567285593,-0.231981726526846,1.0
1.0524829749318518,-0.231981726526846,1.0
1.0544838931351443,-0.231981726526846,1.0
1.0564848113384369,-0.231981726526846,1.0
1.0584857295417294,-0.231981726526846,1.0
1.0604866477450219,-0.231981726526846,1.0
1.0624875659483142,-0.231981726526846,1.0
1.0644884841516067,-0.231981726526846,1.0
1.0664894023548992,-0.231981726526846,1.0
1.0684903205581917,-0.231981726526846,1.0
1.0704912387614842,-0.231981726526846,1.0
1.0724921569647767,-0.231981726526846,1.0
1.0744930751680692,-0.231981726526846,1.0
1.0764939933713618,-0.231981726526846,1.0
1.0784949115746543,-0.231981726526846,1.0
1.0804958297779468,-0.231981726526846,1.0
1.0824967479812393,-0.231981726526846,1.0
1.0844976661845318,-0.231981726526846,1.0
1.086498584387824,-0.231981726526846,1.0
1.0884995025911166,-0.231981726526846,1.0
1.0905004207944091,-0.231981726526846,1.0
1.0925013389977016,-0.231981726526846,1.0
1.0945022572009941,-0.231981726526846,1.0
1.0965031754042867,-0.231981726526846,1.0
1.0985040936075792,-0.231981726526846,1.0
1.1005050118108717,-0.231981726526846,1.0
1.1025059300141642,-0.231981726526846,1.0
1.1045068482174567,-0.231981726526846,1.0
1.1065077664207492,-0.231981726526846,1.0
1.1085086846240417,-0.231981726526846,1.0
1.110509602827334,-0.231981726526846,1.0
1.1125105210306265,-0.231981726526846,1.0
1.114511439233919,-0.231981726526846,1.0
1.1165123574372116,-0.231981726526846,1.0
1.118513275640504,-0.231981726526846,1.0
1.1205141938437966,-0.231981726526846,1.0
1.122515112047089,-0.231981726526846,1.0
1.1245160302503816,-0.231981726526846,1.0
1.1265169484536741,-0.231981726526846,1.0
1.1285178666569666,-0.231981726526846,1.0
1.1305187848602591,-0.231981726526846,1.0
1.1325197030635517,-0.231981726526846,1.0
1.134520621266844,-0.231981726526846,1.0
1.1365215394701365,-0.231981726526846,1.0
1.138522457673429,-0.23048127195465273,1.0
1.1405233758767215,-0.22547897644642179,1.0
1.142524294080014,-0.21439995696094716,1.0
1.1445252122833065,-0.19939307043625298,1.0
1.146526130486599,-0.2204243054763313,0.5135471393179616
1.1485270486898915,-0.2410683205340587,0.10000000149011612
1.150527966893184,-0.24861866031679547,0.10000000149011612
1.1525288850964766,-0.25574151465212713,0.10000000149011612
1.154529803299769,-0.2624848434798248,0.10000000149011612
1.1565307215030616,-0.26899159201254985,0.10000000149011612
1.158531639706354,-0.2781173292024799,0.17688692422710062
1.1605325579096464,-0.3030088786628462,0.7086259335761461
1.162533476112939,-0.31664856252718465,1.0
1.1645343943162314,-0.31664856252718465,1.0
1.166535312519524,-0.31664856252718465,1.0
1.1685362307228164,-0.31664856252718465,1.0
1.170537148926109,-0.31664856252718465,1.0
1.1725380671294015,-0.3185212047389703,1.0
1.174538985332694,-0.32352350024720167,1.0
1.1765399035359865,-0.3285257957554326,1.0
1.178540821739279,-0.333528091263664,1.0
1.1805417399425715,-0.3335819297272522,1.0
1.182542658145864,-0.3410022744914549,1.0
